names,scores,logfoldchanges,pvals,pvals_adj
FCER1G,10.583285,-4.917047,3.5624208246527536e-26,5.24299284868269e-23
CD163,10.537176,13.139393,5.822088933025288e-26,8.359667694809724e-23
GRB2,10.451497,-4.0508184,1.4422982959476706e-25,2.0216214448199849e-22
S100A11,10.44463,8.716398,1.5505883807268487e-25,2.122863673799758e-22
B2M,10.434165,-417.37747,1.7312837051474034e-25,2.316378902773355e-22
FCGR3A,10.423047,-34.857613,1.946167806072644e-25,2.546019972077701e-22
C1QA,10.367454,17.117304,3.486921841397001e-25,4.4625019305009015e-22
KCTD12,10.354046,4.372075,4.0116580388181813e-25,5.024815079685667e-22
HLA-B,10.348487,-103.75033,4.2515260089102615e-25,5.214319503011398e-22
H2AFY,10.305321,5.852739,6.666920886877654e-25,7.8763757619661e-22
LYN,10.304994,2.2893894,6.68963458634797e-25,7.8763757619661e-22
ACTB,10.292893,-635.7319,7.586169017886344e-25,8.756819021234688e-22
PPT1,10.281448,4.2251415,8.543428684746436e-25,9.67214705136582e-22
LIPA,10.270984,-4.281112,9.522891887709825e-25,1.0577597083575046e-21
SH3BGRL3,10.203945,-20.795906,1.903794121993165e-24,2.0754881474395853e-21
ZEB2,10.18694,-1.4027832,2.2679105093028652e-24,2.4274889396847212e-21
TPP1,10.137887,11.193961,3.751255110966441e-24,3.9435069354034714e-21
C5AR1,10.132001,3.1909635,3.984126360880107e-24,4.1148336642984545e-21
GLUL,10.127422,9.399732,4.1750986740891145e-24,4.237725154200452e-21
SRGN,10.124152,32.509537,4.317031829307024e-24,4.307519725276348e-21
FTH1,10.107147,27.430367,5.1357906155563976e-24,5.039066558963418e-21
C1QB,10.098972,24.322382,5.5824343692596385e-24,5.3875067429231954e-21
FYB1,10.089815,-1.7087227,6.1284656843317484e-24,5.81907701349371e-21
IQGAP1,10.079023,-3.8342488,6.840230653337232e-24,6.3762527391293516e-21
GPX1,10.077716,-19.20488,6.931886789608943e-24,6.3762527391293516e-21
MS4A4A,10.039454,3.7058973,1.02237844673591e-23,9.259602947591233e-21
CSF1R,9.977322,3.0048282,1.915688688069049e-23,1.708736258585226e-20
NCKAP1L,9.922055,3.0190425,3.338110098869034e-23,2.933052858513732e-20
PABPC1,9.877581,-10.332673,5.207495189240301e-23,4.508312379273184e-20
CAP1,9.867116,-2.417281,5.780257356403512e-23,4.9316485590068804e-20
TYMP,9.860903,-6.827069,6.149398396122788e-23,5.1716440511392655e-20
SPI1,9.811196,3.2651637,1.0076705312465628e-22,8.355149883730303e-20
HLA-C,9.760509,-12.77296,1.6631965187972905e-22,1.3598941536332845e-19
HLA-DRB1,9.718323,7.228147,2.51896066828913e-22,2.031386500577823e-19
C1QC,9.697721,10.842122,3.0830881808723135e-22,2.4527216379453124e-19
CTSC,9.6692705,-13.950933,4.0727205631532037e-22,3.196814127371055e-19
HERPUD1,9.665019,-2.4106805,4.245413986013394e-22,3.288520017850112e-19
ARPC1B,9.632971,0.69577575,5.802690473558977e-22,4.436420625693727e-19
GNAI2,9.61989,-2.5402007,6.590131686338109e-22,4.973859645829801e-19
ATP6V1F,9.604848,5.150649,7.627066828657067e-22,5.683612964595463e-19
SAMSN1,9.553506,8.288072,1.2538008265823873e-21,9.226406832613143e-19
LILRB2,9.5486,3.4897883,1.3146007390672666e-21,9.554388334430864e-19
EPB41L3,9.4982395,3.4986424,2.1346812433895536e-21,1.5325449365651587e-18
ARHGDIB,9.496605,-71.31877,2.168455186131746e-21,1.5380356241876612e-18
RNF149,9.459979,-8.125994,3.0800620982268357e-21,2.158610187173974e-18
RHOG,9.452785,5.021602,3.299356295452634e-21,2.285095354274077e-18
FCGR2A,9.408637,4.1445236,5.026131261764379e-21,3.4405621788380117e-18
EMP3,9.403404,-1.763607,5.282555233194014e-21,3.567023881461357e-18
CD83,9.402424,1.4770058,5.332055402897902e-21,3.567023881461357e-18
PFDN5,9.401115,-2.7300584,5.398769912862517e-21,3.571073986182206e-18
ASAH1,9.399154,-4.453214,5.5003925957318304e-21,3.597867912341476e-18
EFHD2,9.340617,-1.8693736,9.577434137430064e-21,6.195863161214372e-18
SLA,9.332114,-74.4399,1.0377943978124718e-20,6.640756108610893e-18
LAIR1,9.326228,4.798897,1.097055151776618e-20,6.944477073665538e-18
TPM3,9.30301,-12.096461,1.365249482120532e-20,8.550237980046353e-18
GLIPR1,9.266057,3.615454,1.9315477007435962e-20,1.1969496120292159e-17
CST3,9.259844,14.046667,2.047319684985654e-20,1.2554761443240151e-17
CD63,9.249379,19.962101,2.2580075929676765e-20,1.3704011030722383e-17
ATP1B3,9.222237,-1.1965593,2.9096691696749773e-20,1.7478798369261828e-17
CALM2,9.216023,-47.083015,3.0832368415792754e-20,1.8334358875128477e-17
VAMP8,9.19771,4.830264,3.6565866565399865e-20,2.15263256470509e-17
S100A4,9.189861,-5.042264,3.93346804789645e-20,2.2927055839570697e-17
IFI30,9.182994,4.952596,4.192675126472858e-20,2.4198312225044817e-17
CFL1,9.178089,-65.615555,4.388091327864422e-20,2.5080285094308596e-17
PLEK,9.17024,-8.929954,4.7196443858552463e-20,2.6715910095701763e-17
LYZ,9.14179,13.175317,6.142701172272828e-20,3.444007790587632e-17
RGS2,9.130999,17.035643,6.787042491246739e-20,3.769369730751844e-17
LILRB1,9.124458,4.2596607,7.209605297914142e-20,3.9666305036280895e-17
PKM,9.114975,9.28245,7.86889403027213e-20,4.28927584779741e-17
MSN,9.111705,-20.925549,8.109777732207614e-20,4.380023991697819e-17
CAPZA1,9.083908,-30.199028,1.0474497889468776e-19,5.605760825027516e-17
MFSD1,9.072789,2.672378,1.160085569768734e-19,6.152634008313998e-17
TNFRSF1B,9.071155,-46.397377,1.1776293151455671e-19,6.189914087733888e-17
ADA2,9.068865,2.6302915,1.2026318368412932e-19,6.265392587154595e-17
RPS24,9.061343,21.646858,1.288534357442727e-19,6.654036633566082e-17
ARRB2,9.057093,-1.5830762,1.3397415935336284e-19,6.858311966202148e-17
FTL,9.043358,-96.55609,1.5193187572757437e-19,7.7105426931744e-17
VSIG4,9.037798,2.5212154,1.5985902135586827e-19,8.043504775401681e-17
CD44,9.017196,19.362347,1.9296471712608574e-19,9.626977031536158e-17
ITGB2,9.012618,2.779652,2.0119527329242834e-19,9.95324851993719e-17
HCK,8.973702,-0.57622695,2.8671032701264307e-19,1.4041922405227588e-16
S100A9,8.972395,-4.498993,2.9013668855990126e-19,1.4041922405227588e-16
RNASE6,8.972068,2.5341384,2.90999581015418e-19,1.4041922405227588e-16
HLA-DRB5,8.9511385,6.113372,3.5183460974672895e-19,1.6839433720154416e-16
ADAP2,8.935442,-4.114388,4.055550515879851e-19,1.9254053134665067e-16
NR4A2,8.92792,-32.407814,4.340925310934187e-19,2.044402184437565e-16
ATP6V0B,8.917783,-10.463255,4.757168845005283e-19,2.2226549992496906e-16
H3F3A,8.893583,2.6233466,5.916926036368778e-19,2.7427514626852756e-16
LGALS3,8.881484,4.0975413,6.597443463976363e-19,3.034308568158504e-16
ATP6AP2,8.871346,-7.3577676,7.226697699521225e-19,3.29795111295205e-16
RPS13,8.839952,9.125394,9.575942896921384e-19,4.336428910321245e-16
CREG1,8.823929,1.8405124,1.105128295959782e-18,4.966328456729188e-16
HBEGF,8.786649,4.944478,1.5408807543525504e-18,6.872094697631412e-16
HLA-DQB1,8.784359,5.08875,1.5725830251088019e-18,6.960749074297381e-16
MOB1A,8.783379,-15.578891,1.5863660895804224e-18,6.969356096537274e-16
METRNL,8.7631035,0.25424945,1.8994777233928648e-18,8.283129894528737e-16
CPVL,8.749696,3.4809947,2.1392945612613084e-18,9.260314030989209e-16
MARCH1,8.738904,3.6246593,2.3538325166189147e-18,1.0114607317763177e-15
RAB31,8.736288,2.357661,2.4089614214774807e-18,1.0276489774085456e-15
PTPN6,8.735307,5.6785946,2.429961795852605e-18,1.029150006631963e-15
C4orf48,8.733344,2.6620142,2.472506307261369e-18,1.0396889022034058e-15
SH3BGRL,8.724515,5.414514,2.673239076451912e-18,1.1161247122746386e-15
FAM49B,8.716339,1.8462461,2.8734075810721314e-18,1.1912500302656083e-15
DUSP1,8.694102,-34.21338,3.495826183806228e-18,1.43915585622848e-15
ATP6V0E1,8.688216,6.9272847,3.681753580904517e-18,1.5051724535267286e-15
YWHAB,8.686908,-22.228056,3.7243782819998824e-18,1.5120975824919523e-15
EVI2B,8.682003,3.331596,3.8886043003841856e-18,1.5679598298877877e-15
HLA-DMA,8.663035,3.8801248,4.593649413367794e-18,1.8396472174487216e-15
CDC42,8.661074,-4.1575418,4.673421805386152e-18,1.8589482546154243e-15
HLA-DMB,8.652244,3.931584,5.049654305146526e-18,1.9951218049931275e-15
TGFBI,8.650282,1.4532872,5.137238154704135e-18,2.01619473444955e-15
RAC1,8.627391,-1.4491601,6.2767519015657844e-18,2.447101883742899e-15
SDCBP,8.610713,-30.27163,7.260775254434006e-18,2.8121173633455916e-15
CLEC7A,8.609405,2.1966615,7.344099953075721e-18,2.8257984590690697e-15
ARL4C,8.600248,-31.405033,7.954394512133431e-18,3.0407480839564616e-15
ACTG1,8.570163,-98.89504,1.0333915771709449e-17,3.924887880519582e-15
HMOX1,8.561006,6.628703,1.1188693474046748e-17,4.222297338571359e-15
GNA13,8.549233,-4.1613746,1.2390883726350884e-17,4.646186783250169e-15
CFD,8.536807,3.310923,1.3798221057697968e-17,5.1411473016878444e-15
MAFB,8.502797,4.6863003,1.850768161444867e-17,6.8524982178779456e-15
UBA52,8.482848,-0.4921474,2.197464649477669e-17,8.085296494671899e-15
ACTR3,8.480886,-1.0260247,2.2348450847081756e-17,8.171759635824242e-15
TIMP2,8.476635,1.5296948,2.3180016273521418e-17,8.423503444581519e-15
AP1S2,8.470749,4.2717376,2.438202015361413e-17,8.805948014989348e-15
PTPRE,8.442952,1.8701147,3.094210638969634e-17,1.1107084165618435e-14
RNF130,8.430199,-0.08712392,3.450787167238584e-17,1.2311990335474874e-14
FKBP1A,8.4239855,-14.031791,3.6388971444420993e-17,1.2904932222488336e-14
RPL9,8.413194,16.495243,3.989949970381979e-17,1.4065170943496233e-14
CD84,8.409269,8.483626,4.125719342479296e-17,1.4457208195937865e-14
ADGRE2,8.407635,5.530644,4.183625769085406e-17,1.4573375682015258e-14
CD14,8.396516,-25.673609,4.5992164348506034e-17,1.5926815971744413e-14
CXCL16,8.391284,7.079278,4.808629169631886e-17,1.6554619837206382e-14
TBXAS1,8.3818,-0.42968744,5.212433026556973e-17,1.784046117868657e-14
PGK1,8.359236,4.033484,6.312582619415483e-17,2.148102536445026e-14
SERPINB1,8.352695,2.5790167,6.672253572002097e-17,2.2574457918607093e-14
FXYD5,8.342558,5.721281,7.270056560518151e-17,2.445647026958306e-14
FAM49A,8.340269,2.5025306,7.412188026572897e-17,2.479292665479241e-14
IFNGR1,8.336672,-7.0660634,7.641092632756709e-17,2.5414187756519065e-14
EEF1B2,8.328496,-1.007883,8.187576695855077e-17,2.7078800004774626e-14
VPS35,8.301353,2.8325372,1.0293183509069165e-16,3.3852497942955405e-14
MTPN,8.2957945,-2.9005804,1.0786204286785104e-16,3.527688035350217e-14
PLAUR,8.290562,16.615192,1.1271461694569029e-16,3.666027347841319e-14
DOCK2,8.288927,-0.46247354,1.142747311542249e-16,3.696348034642429e-14
CSTB,8.274211,-1.9684216,1.2930888882811663e-16,4.159789226946025e-14
RPL21,8.273557,-4.5968356,1.3002052723347925e-16,4.159950238171154e-14
SLC8A1,8.271922,2.4682312,1.3181656144100735e-16,4.194616741638974e-14
LIMS1,8.262439,5.350813,1.4272633480748212e-16,4.517365231245415e-14
PIK3AP1,8.240855,-1.137569,1.7098397395681198e-16,5.3688184010628874e-14
JUNB,8.240528,-14.927493,1.7145198902663884e-16,5.3688184010628874e-14
PPIA,8.231372,-31.518595,1.8508163185424442e-16,5.76495008849702e-14
MSR1,8.227775,-0.8846056,1.907236364550885e-16,5.909421304268979e-14
M6PR,8.215674,-5.9029126,2.109743648121202e-16,6.502649663083517e-14
LGALS1,8.202921,-60.23069,2.3461506455829696e-16,7.193640026326532e-14
CD164,8.198016,11.041772,2.443870509183746e-16,7.454438180085344e-14
TMBIM4,8.195726,5.7512717,2.490835623521533e-16,7.558530575088281e-14
RPL23,8.185262,-6.436279,2.717114407276457e-16,8.202898725967438e-14
RPS3A,8.181992,-15.029513,2.791895757432282e-16,8.38565832857339e-14
BASP1,8.179049,3.3896124,2.8609312958552287e-16,8.54939215162423e-14
RPL28,8.172508,-4.8925977,3.020424532285686e-16,8.980423849275673e-14
WSB1,8.1447115,-6.3939857,3.8018587252869385e-16,1.1247006188826235e-13
SLC7A7,8.134574,3.0879228,4.1338807919649364e-16,1.216807811114879e-13
PYCARD,8.1306505,-1.5383185,4.2699396367763447e-16,1.2506037135175294e-13
RPL18A,8.129996,3.6704092,4.2930412240348454e-16,1.2511452319749077e-13
CD4,8.1277075,1.219623,4.3748709596383076e-16,1.2687125782951093e-13
EHBP1L1,8.123456,2.3596869,4.530939008864437e-16,1.3075312718227912e-13
RPS2,8.12182,-4.048786,4.592415173228167e-16,1.318807225599718e-13
CELF2,8.116589,-14.078805,4.794715200471169e-16,1.3702178827754258e-13
RPLP2,8.113318,5.0473943,4.925586016672493e-16,1.400817627060433e-13
ATP5MC2,8.101872,-8.801981,5.411961091170667e-16,1.531741103063544e-13
THEMIS2,8.079636,0.33334884,6.496072389381171e-16,1.8297788591524858e-13
C3AR1,8.078327,2.757133,6.566118913989101e-16,1.8407020022216114e-13
KLF4,8.067535,3.0813417,7.173124409640257e-16,2.0013357061399142e-13
AP2S1,8.057398,2.8657513,7.793549726157336e-16,2.1641805300890677e-13
H3F3B,8.04628,-6.6300464,8.534894206348586e-16,2.358916534872025e-13
GMFG,8.044317,-0.9578688,8.672746991634717e-16,2.385815959801569e-13
FABP5,8.032218,4.6402793,9.572628825077586e-16,2.621119343871244e-13
MYL6,8.030582,-38.326683,9.70108409744463e-16,2.643994540817433e-13
ITM2B,8.026658,-18.746231,1.0016346020972355e-15,2.717337743108952e-13
YBX3,8.025678,1.0092392,1.009672555027607e-15,2.726579051122717e-13
BRI3,8.01881,2.8090792,1.0677452311803463e-15,2.8702356967847935e-13
PFN1,8.001805,-200.74796,1.2260839487687335e-15,3.28088918472797e-13
CCNI,7.982511,-10.45127,1.4338603994519816e-15,3.81951862967141e-13
MARCKS,7.953079,3.0133886,1.8193171648679868e-15,4.824468535845873e-13
ZFP36,7.948174,-46.37811,1.892805382262892e-15,4.996836450843787e-13
HIF1A,7.940653,-4.36524,2.0112012482364425e-15,5.2856882805214e-13
MYO1F,7.922013,1.8710556,2.3369653844131773e-15,6.114540096906833e-13
RGS1,7.9014106,-35.343307,2.7576481175130155e-15,7.18330728663678e-13
LGALS9,7.8991213,2.3605957,2.808762593651527e-15,7.284222638249577e-13
LITAF,7.8978133,-4.8630085,2.838388545320475e-15,7.328769020307736e-13
CXCR4,7.8902917,-78.4301,3.0148055775387695e-15,7.75028839955054e-13
RPS23,7.8435283,10.823266,4.3806031084217635e-15,1.1212439347512574e-12
TIMP1,7.841239,14.198463,4.461217495151489e-15,1.1369345192189099e-12
GNS,7.8278313,7.286131,4.9635677952355135e-15,1.2595053280410117e-12
RPL26,7.824234,14.068388,5.107562698840606e-15,1.2904816140804569e-12
PTMA,7.809191,-52.3275,5.75560336985374e-15,1.4480015828345713e-12
CEBPB,7.804286,5.169181,5.983928429642561e-15,1.499037730438543e-12
NR4A1,7.7758355,7.670771,7.495101212782377e-15,1.8696466457478747e-12
RPL7,7.770276,-10.447463,7.831512978828378e-15,1.9371477691749016e-12
HSBP1,7.770276,6.1600337,7.831512978828378e-15,1.9371477691749016e-12
RGS10,7.758177,2.7107248,8.61591265485004e-15,2.1134115749625908e-12
IL10RA,7.758177,-9.97605,8.61591265485004e-15,2.1134115749625908e-12
LY96,7.7552333,2.243315,8.818112144819302e-15,2.154034282014574e-12
CLIC1,7.7450957,-2.3992598,9.55097547343253e-15,2.3234129178552603e-12
GSTP1,7.7418256,-8.214186,9.799928470227129e-15,2.374163740914696e-12
RAP1A,7.73365,-0.70856583,1.045059062689256e-14,2.5214191401851025e-12
TTYH3,7.7218776,1.3470953,1.1462845455410865e-14,2.7543580080001533e-12
RHOQ,7.6983323,2.8527298,1.3785351019921603e-14,3.298957782694247e-12
EIF1,7.6957164,-64.08224,1.4070386151770527e-14,3.3535369747155098e-12
TLN1,7.6924458,4.0011063,1.4434845340106263e-14,3.4265296176292566e-12
SYNGR2,7.6672654,5.827501,1.7570174834994212e-14,4.154040933879957e-12
RPL22,7.665303,5.051113,1.7840886628990283e-14,4.201171983394632e-12
CD52,7.636526,-0.58413726,2.2316142735380702e-14,5.234069015266382e-12
LCP2,7.6136346,-8.717644,2.6649350438244774e-14,6.225584366267738e-12
THBS1,7.608075,136.30879,2.7820774285865415e-14,6.4735532893632295e-12
MAT2A,7.58453,1.8013725,3.3369445440970336e-14,7.734091547676865e-12
MEF2C,7.5766816,2.1243334,3.5450545485305935e-14,8.18421024596063e-12
VSIR,7.5730844,-2.029912,3.6446543096296645e-14,8.38128121905853e-12
CHMP1B,7.5688334,4.123583,3.765915115604075e-14,8.62643668698879e-12
SH2B3,7.562947,-4.588958,3.9403876811210986e-14,8.991109410372057e-12
RPL39,7.5593495,21.099571,4.0508975162119894e-14,9.207580570633197e-12
RPL15,7.544634,-27.755075,4.535601694915113e-14,1.0269648914602027e-11
ATP5MG,7.5364585,-6.420628,4.829071262239676e-14,1.0892238513718379e-11
RPL12,7.534169,-0.48669493,4.9145361410048106e-14,1.1042700100036381e-11
RPS11,7.5269747,-21.986586,5.19293788877434e-14,1.162388796624127e-11
HLA-E,7.5256667,-30.761011,5.245196575643469e-14,1.1696391000307992e-11
SKAP2,7.493946,-14.274442,6.683323114339735e-14,1.484706534872378e-11
SNX6,7.4602633,-6.183213,8.634985543226228e-14,1.9110586425929626e-11
IER3,7.4324665,9.236349,1.0659102220815448e-13,2.3501923136307317e-11
RPS10,7.4288692,2.4095173,1.0952982102586187e-13,2.40597782231063e-11
SLC11A1,7.4262533,-13.681268,1.1171700145343594e-13,2.444899581993968e-11
RNF13,7.425599,1.9489992,1.12270468974176e-13,2.447912040188793e-11
RBM3,7.4233103,-20.47253,1.1422890925909734e-13,2.4814228369310185e-11
ARL6IP5,7.420367,1.873129,1.1679630110892157e-13,2.527867002309637e-11
YWHAZ,7.4144807,9.949245,1.2210237380119127e-13,2.6330281119692784e-11
PHACTR1,7.4079404,4.1021824,1.2827607356951567e-13,2.7560629383348132e-11
JPT1,7.404343,-31.296806,1.3180130879984576e-13,2.811283713422797e-11
ITGA4,7.404343,-9.116707,1.3180130879984576e-13,2.811283713422797e-11
IER5,7.403362,1.4894928,1.3277914635752623e-13,2.8219163704215053e-11
ATP6V1G1,7.3951864,-1.3772811,1.4120989496013757e-13,2.99029730802277e-11
CTSZ,7.3847218,2.5360131,1.527722953305808e-13,3.2235501885703554e-11
RPL8,7.3709874,8.540562,1.6936910256579443e-13,3.5609853814458283e-11
FOSL2,7.368371,-33.90703,1.727254771298263e-13,3.6186294799405244e-11
RPL23A,7.36085,-9.339924,1.8274330993267408e-13,3.8149286013250077e-11
SERPINB9,7.3556175,-0.35959262,1.9004670360255276e-13,3.953374360806459e-11
MICOS10,7.353328,2.9033048,1.9333140785604028e-13,4.00754224664968e-11
SCIMP,7.351693,3.306526,1.9571170909165071e-13,4.042648531307185e-11
QKI,7.350385,-7.277677,1.9763665930267506e-13,4.0681364101917764e-11
RPL6,7.347115,-1.6175206,2.0253078431893132e-13,4.154350966151737e-11
LY86,7.3441715,2.4289818,2.0703717174035124e-13,4.232041076511971e-11
RPL10,7.3199725,-10.847251,2.480219880438015e-13,5.0522679709822126e-11
ATP6V1B2,7.3183374,-0.7073357,2.510621776336169e-13,5.096562205962423e-11
PRNP,7.3085265,2.548856,2.7008717506515703e-13,5.463928520991682e-11
ATP6AP1,7.3052564,3.1276875,2.767381632937078e-13,5.579306737363212e-11
RBPJ,7.3006783,1.3813883,2.863205450020072e-13,5.7527953871222405e-11
DPYSL2,7.2964272,-1.2574114,2.9550987329711063e-13,5.91723341530643e-11
NINJ1,7.2882514,-16.279825,3.1400309679574767e-13,6.266224511310395e-11
RPLP1,7.276479,0.7473504,3.426454658523715e-13,6.814708977949024e-11
RPS29,7.275498,4.8458323,3.451449897347361e-13,6.841308264540039e-11
UCP2,7.273863,-54.391598,3.493507128931856e-13,6.901435056383167e-11
S100A6,7.2650332,0.13462088,3.729462448240797e-13,7.342924893910893e-11
CD86,7.261763,3.047351,3.8207674896387996e-13,7.497619403834539e-11
FPR3,7.255223,3.4615495,4.0100118606840505e-13,7.842837150779737e-11
RPS27A,7.2480283,10.000006,4.2288192195169446e-13,8.24339693552856e-11
MCL1,7.2320046,10.491411,4.759163343401411e-13,9.24659887874723e-11
CAPZB,7.226445,4.118505,4.958004882165012e-13,9.60124169121889e-11
IFNGR2,7.216962,4.2758493,5.316194353089015e-13,1.0261126608732797e-10
TUBA1B,7.2159805,-37.24436,5.354667529104701e-13,1.0301610373803717e-10
ANXA2,7.2140183,-5.512529,5.432435770146305e-13,1.0417182208094883e-10
IGSF6,7.2100945,1.2037798,5.591313584538203e-13,1.0687033464992338e-10
RPS12,7.201919,20.22387,5.937102028221751e-13,1.1311236129495614e-10
CYFIP1,7.199957,1.1728125,6.023165920142982e-13,1.1438186378026365e-10
FNBP1,7.18753,-13.154903,6.597387601835358e-13,1.2488366820580306e-10
TNFSF13B,7.164639,2.3105757,7.799191027523703e-13,1.4715973583023091e-10
GPSM3,7.1545014,0.3621043,8.397768484536414e-13,1.5794780533056187e-10
EEF1A1,7.1525393,-92.002266,8.5187232884786e-13,1.595853189849323e-10
MAP3K8,7.152212,-16.511377,8.539047983735973e-13,1.595853189849323e-10
SERP1,7.1450176,5.345778,8.998428034879256e-13,1.6763843620675375e-10
GCA,7.1358614,0.14383219,9.618302028932464e-13,1.7862127458777735e-10
HNRNPA1,7.1325912,-17.740307,9.84968891082087e-13,1.8234314030818386e-10
PTP4A2,7.1296477,-7.725834,1.0062602253093966e-12,1.857007506707341e-10
CD55,7.1224537,12.557652,1.0602254911727957e-12,1.9504835832919525e-10
CMTM6,7.1185293,-8.808561,1.0908478308301759e-12,2.000567345824687e-10
GNB2,7.1080647,0.97421676,1.1768141192072672e-12,2.1499488204813926e-10
UQCRH,7.1077375,2.1148598,1.1796050093689312e-12,2.1499488204813926e-10
GPR183,7.093349,7.193979,1.3090490254345243e-12,2.378509757016372e-10
STK17B,7.0832114,3.3618476,1.4085164969415237e-12,2.551365113075308e-10
SLC43A2,7.0671873,2.6077476,1.5810535430897996e-12,2.8551111068005063e-10
ZNF331,7.0583577,-8.168361,1.684816247581371e-12,3.0331844799729453e-10
RPS28,7.046585,11.267114,1.8336176250481306e-12,3.291008219103154e-10
RPL35A,7.037756,3.2883265,1.953606815004093e-12,3.4957092157839195e-10
CMTM7,7.015846,0.6140718,2.2856237499732146e-12,4.0650957752544754e-10
ARPC4,7.015846,-23.058302,2.2856237499732146e-12,4.0650957752544754e-10
RPL27A,7.0145373,-4.9052563,2.3071082440325454e-12,4.090947660427589e-10
IL1B,7.0125756,12.463793,2.3397068656081022e-12,4.1362925879384076e-10
RPL34,7.009305,16.119099,2.395044565466713e-12,4.221445316437886e-10
RPS8,6.9968786,16.534191,2.6172799748383503e-12,4.5993812572756324e-10
SRSF3,6.9828167,4.0733385,2.8931967289810405e-12,5.054079864543438e-10
MXD1,6.954039,0.70693403,3.549729780857126e-12,6.182621070978077e-10
SIGLEC10,6.944883,2.9316213,3.7877501144194705e-12,6.558377918702183e-10
AC011462.1,6.9442286,2.041413,3.805338017860345e-12,6.569508771596438e-10
POMP,6.935072,0.70314646,4.060139689392379e-12,6.988901272354659e-10
RPS27,6.926243,4.4892535,4.32164999562985e-12,7.417362543519804e-10
MNDA,6.9193754,0.025858516,4.536397449173191e-12,7.763305750954238e-10
NAP1L1,6.9177403,-0.056182355,4.589049892299393e-12,7.830648323468559e-10
NFE2L2,6.917086,-35.906445,4.6102782007412974e-12,7.844135192995381e-10
SUMO2,6.910546,-5.957252,4.827926424371905e-12,8.190778922270147e-10
MCOLN1,6.9026976,1.1067582,5.102426893286475e-12,8.631605494476287e-10
PICALM,6.901389,0.23421891,5.149640717963797e-12,8.686514299900536e-10
PAG1,6.896484,3.7500503,5.3305369442364194e-12,8.940419085675157e-10
CALR,6.896484,-18.503443,5.3305369442364194e-12,8.940419085675157e-10
DAZAP2,6.891906,-14.99881,5.504984900955397e-12,9.154758788679214e-10
RASSF2,6.891906,7.3499393,5.504984900955397e-12,9.154758788679214e-10
